,study,wave,version,versn_s,doi_gesis,doi_wvsa,studytit,uniqid,intrvwr_id,cntry,cntry_an,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_evs5,mm_mode_fu_evs5,mm_matrix_group_evs5,mm_fw_start_fu_evs5,mm_fw_end_fu_evs5,mm_year_fu_evs5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_evs5,mm_v278a_fu_r_evs5,mm_v279a_fu_r_evs5,lnge_num,lnge_iso,gwght,pwght,wght_eq1000,reg_nuts1,reg_nuts2,reg_iso,size_5c,respint,a001,a002,a003,a004,a005,a006,a008,a009,a170,a173,a027,a029,a030,a032,a034,a035,a038,a039,a040,a041,a042,a065,a066,a067,a068,a071,a072,a074,a078,a079,a080_01,a080_02,a124_02,a124_03,a124_06,a124_08,a124_09,a165,b008,c001,c001_01,c002,c002_01,d081,d026_03,d026_05,c038,c039,c041,d001_b,g007_18_b,g007_33_b,g007_34_b,g007_35_b,g007_36_b,d054,d059,d060,d061,d078,e001,e002,e003,e004,y002,e012,e015,e018,e023,e025,e026,e027,e028,e033,e035,e036,e037,e039,e069_01,e069_02,e069_04,e069_05,e069_06,e069_07,e069_08,e069_18a,e069_18,e069_11,e069_12,e069_13,e069_14,e069_17,e069_20,e111_01,e114,e115,e116,e117,e179_wvs7,e181_evs5,e224,e225,e226,e227,e228,e229,e233,e233a,e233b,e235,e236,e263,e264,e265_01,e265_02,e265_03,e265_04,e265_05,e265_06,e265_07,e265_08,f025,f028,f028b_wvs7,f066_evs5,f034,f050,f051,f053,f054,f063,f114a,f115,f116,f117,f118,f119,f120,f121,f122,f123,f132,e290,f144_02,g005,g006,g052,g062,g063,g255,g256,g257,h009,h010,h011,x001,x002,x003,x003r,x003r2,g027a,x002_02a,x002_02b,v002,v002a,v002a_01,v001,v001a,v001a_01,x007,x026_01,x011,x013,x025a_01,x025r,w002a_01,w002r,v004am_01,v004rm,v004af_01,v004rf,x028,w003,x052,x035_evs5,x036e_wvs7,v097ef,w005_evs5,w006e_wvs7,x047_wvs7,x047e_evs5
27754,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051149,83,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,38,13.16,13.54,20180422,-3,-3.0,-3.0,184,hu,0.746122982668732,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,1,1,1,1,2,1,2,2,2,8,9,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,3,3,3,2,3,1,3,1,3,1,0,1,3,2,3,3,3,3,8,5,4,4,4,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,8,2,2,4,1,-4,34802,7,6,7,5,6,6,5,6,6,9,6,1,1,3,3,3,3,3,3,3,3,1,3,-4,5,1,1,1,1,1,9,2,2,2,2,3,2,2,2,5,2,2,3,5,1,1,2,2,2,1,2,2,1,3,3,1,1978,40,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,5,3,6,3,3,2,3,2,1,1,1,21,-4,3,23,-4,-4,10
27755,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051150,9,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,47,15.05,15.52,20180422,-3,-3.0,-3.0,184,hu,0.814936525738891,0.534134346103038,0.660501981505945,HU3,HU33,-4,4,2,1,2,1,3,1,3,3,4,7,-2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,2,3,3,3,2,3,2,2,3,1,1,2,2,2,2,2,3,3,1,3,3,1,1,2,2,0,3,2,2,2,3,2,3,5,1,5,4,-2,3,3,3,3,2,3,3,3,3,3,4,3,2,4,3,2,3,1,4,2,-4,34801,7,4,9,5,1,7,9,10,8,10,3,1,1,3,3,1,3,3,2,3,2,0,7,-4,6,2,-2,-2,-2,-2,-1,2,3,2,2,4,2,5,6,8,9,3,6,5,1,2,3,3,3,1,1,1,1,4,4,1,1954,64,5,3,1,348.0,HU,1,348,HU,0,-2,-1,1,1,-2,2,-2,-2,3,2,-2,-2,0,1,4,4,2,71,-4,7,24,-4,-4,7
27756,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051151,83,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,35,18.21,18.56,20180422,-3,-3.0,-3.0,184,hu,0.626631488515761,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,3,1,1,1,4,1,4,2,3,8,9,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,2,5,1,2,1,5,2,1,3,1,1,2,2,3,2,2,1,4,4,4,4,1,2,3,1,1,1,3,1,4,1,3,1,3,10,7,4,1,4,4,1,3,2,1,4,2,4,4,4,4,4,4,3,2,1,4,2,2,2,-4,34804,7,1,8,2,9,7,10,5,2,10,2,3,1,1,1,1,1,4,2,1,4,0,8,-4,6,3,0,1,0,0,1,1,8,1,1,10,7,10,10,10,2,10,1,10,1,1,3,2,2,2,3,2,1,4,4,2,1981,37,3,2,1,348.0,HU,1,348,HU,1,348,HU,6,1,0,1,7,3,-3,-3,4,2,4,2,1,-3,1,41,-4,3,-3,-4,-4,8
27757,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051152,72,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,61,11.02,12.03,20180423,-3,-3.0,-3.0,184,hu,1.18755515549738,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,2,1,1,1,1,1,1,1,2,10,10,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,2,2,1,3,1,3,1,2,1,2,2,2,1,2,1,1,2,1,3,1,3,1,0,3,2,3,3,3,3,3,6,5,1,1,10,1,1,2,2,1,2,2,2,2,1,2,1,1,1,3,-1,-2,-2,-2,-2,-4,-2,5,5,5,5,5,5,5,5,5,10,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-4,1,1,1,1,1,1,10,1,1,1,1,6,8,6,1,1,1,5,1,1,0,-3,5,2,2,2,2,2,1,3,3,1,1988,30,2,2,2,14.0,014,0,14,014,0,14,014,6,1,0,1,6,3,-3,-3,5,3,5,3,6,-3,-3,-3,-4,-1,-3,-4,-4,1
27758,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051153,78,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,50,8.2,9.1,20180423,-3,-3.0,-3.0,184,hu,1.12685606240101,0.534134346103038,0.660501981505945,HU3,HU32,-4,2,2,1,2,1,2,1,3,2,4,3,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,3,3,1,1,4,2,4,1,2,3,1,2,3,2,2,2,1,-1,3,2,4,1,3,1,4,2,0,3,3,4,2,3,3,3,7,8,10,5,5,2,2,3,-1,3,3,2,3,3,3,3,2,1,2,3,7,4,1,4,1,-4,-2,8,6,8,8,0,10,10,3,9,10,8,1,1,2,4,3,3,3,3,3,3,2,4,-4,1,1,1,0,0,0,8,1,1,1,1,1,1,2,2,-1,1,1,1,1,1,1,2,2,2,2,3,1,2,4,4,2,1958,60,5,3,1,348.0,HU,1,348,HU,1,348,HU,5,1,2,1,3,2,-3,-3,3,2,3,2,8,-3,1,22,-4,4,-3,-4,-4,1
27759,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051154,91,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,56,13.22,14.18,20180423,-3,-3.0,-3.0,184,hu,0.856375170064758,0.534134346103038,0.660501981505945,HU2,HU21,-4,1,1,1,1,1,3,2,2,3,3,4,9,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,5,3,2,1,2,2,1,3,3,3,3,3,1,2,3,2,2,1,4,3,2,2,1,1,1,2,3,3,3,3,8,3,3,1,5,3,2,3,3,2,3,3,3,3,-1,3,3,3,3,3,5,3,1,4,1,-4,-2,8,4,9,7,2,6,5,7,7,8,5,2,2,-1,-1,2,-1,3,-1,2,4,1,7,-4,6,1,1,-1,0,0,7,1,6,3,3,5,5,5,6,5,1,1,1,8,1,1,1,3,3,2,3,2,3,4,4,1,1952,66,6,3,1,348.0,HU,1,348,HU,1,348,HU,2,1,3,3,3,2,2,1,2,1,3,2,4,4,2,83,-4,8,52,-4,-4,-2
27760,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051155,63,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,78,8.57,10.15,20180423,-3,-3.0,-3.0,184,hu,0.497080866237533,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,1,1,1,1,3,1,1,1,5,10,6,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,4,1,1,2,4,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3,1,4,3,1,1,1,3,1,3,3,3,3,3,6,10,10,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,10,2,3,4,1,-4,34804,10,10,10,10,1,5,10,5,10,10,10,1,1,1,-1,4,4,3,1,4,-1,2,3,-4,1,1,1,-1,-1,-1,10,1,1,1,1,10,5,10,10,7,6,1,1,6,1,1,4,1,1,1,1,1,1,4,4,2,1949,69,6,3,1,348.0,HU,1,348,HU,0,642,RO,3,1,2,6,3,2,-3,-3,1,1,0,1,4,-3,1,41,-4,8,-3,-4,-4,-2
27761,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051156,8,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,42,10.24,11.06,20180423,-3,-3.0,-3.0,184,hu,0.62996274903605,0.534134346103038,0.660501981505945,HU3,HU33,-4,4,2,1,1,1,3,1,3,1,1,9,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,1,1,5,5,3,3,4,4,1,1,2,2,2,2,1,4,4,-1,4,1,3,2,3,2,1,1,3,3,3,3,3,3,5,5,-1,6,2,4,3,3,4,2,2,2,2,2,2,2,3,2,2,2,-2,4,2,4,1,-4,-2,10,3,10,6,1,10,10,5,5,10,6,2,2,1,4,3,3,2,1,4,4,0,8,-4,7,2,0,0,0,0,1,1,2,1,1,1,1,5,5,5,1,10,1,1,1,1,3,1,1,1,1,1,2,4,4,1,1995,23,1,1,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,3,3,2,-3,-3,3,2,6,3,6,-3,-3,-3,-4,4,-3,-4,-4,-1
27762,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051157,63,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,61,10.33,11.34,20180423,-3,-3.0,-3.0,184,hu,0.831300577267057,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,2,1,1,1,4,1,1,2,5,10,5,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,-1,4,3,3,1,2,1,1,1,2,2,2,3,-1,3,2,3,1,3,1,2,2,1,3,1,4,2,3,2,3,5,10,5,5,5,2,2,3,3,1,2,2,2,2,2,3,-1,2,3,2,5,4,1,4,1,-4,-1,10,3,10,10,1,10,10,10,10,10,10,1,1,3,2,-1,3,2,1,2,-1,1,7,-4,4,1,1,0,0,0,10,1,1,1,1,1,1,3,6,6,1,1,1,5,1,2,1,2,2,1,2,2,1,1,4,2,1937,81,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,2,2,1,3,2,0,1,1,1,4,4,1,94,-4,7,13,-4,-4,3
27763,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051158,8,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,41,11.14,11.55,20180423,-3,-3.0,-3.0,184,hu,0.49334856312154,0.534134346103038,0.660501981505945,HU3,HU33,-4,4,2,1,1,1,3,1,1,2,3,7,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,-1,2,5,1,1,5,2,2,1,1,1,1,1,2,4,4,4,1,4,4,4,4,3,4,1,3,1,1,3,3,-2,3,3,3,3,3,1,-1,10,5,1,2,2,2,1,2,2,2,2,3,2,3,2,2,2,5,4,3,4,1,-4,34801,9,4,10,7,1,7,10,10,10,9,4,1,1,2,4,1,3,2,1,4,3,1,4,-4,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,4,2,1937,82,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,2,3,2,3,2,1,1,1,1,4,4,1,32,-4,8,83,-4,-4,-2
27764,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051159,63,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,63,12.12,13.15,20180423,-3,-3.0,-3.0,184,hu,0.497080866237533,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,1,1,1,2,3,1,2,1,5,10,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,1,1,2,4,2,1,1,1,1,1,2,2,2,2,3,3,3,3,3,1,2,2,3,2,1,3,-1,4,3,3,3,3,5,5,10,5,1,2,2,3,3,2,2,1,2,2,2,3,-1,2,2,2,5,2,1,4,1,-4,-1,10,5,10,10,2,10,10,10,10,10,5,1,1,1,-1,-1,-1,3,1,-1,-1,1,7,-4,1,1,1,1,1,1,10,1,1,1,1,5,1,10,5,5,5,1,1,5,1,1,1,1,1,1,1,1,1,4,4,2,1951,67,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,2,3,2,2,1,1,1,1,1,4,4,1,51,-4,7,83,-4,-4,3
27765,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051160,96,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,51,14.26,15.17,20180423,-3,-3.0,-3.0,184,hu,0.854824546037007,0.534134346103038,0.660501981505945,HU1,HU12,-4,2,3,1,1,1,3,1,3,2,2,9,10,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,2,2,3,2,2,4,4,1,1,2,3,3,3,2,3,3,3,3,4,3,4,2,3,-1,3,1,4,3,3,3,3,5,2,5,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,3,2,3,2,-4,-1,8,3,9,7,4,9,9,9,9,9,7,3,3,2,3,3,3,3,2,3,3,0,8,-4,7,2,1,0,0,0,8,1,1,1,1,8,8,8,8,4,1,8,1,1,1,-1,3,2,2,2,2,2,2,2,2,2,1975,43,3,2,2,840.0,US,1,348,HU,0,840,US,1,1,2,4,7,3,3,2,4,2,6,3,1,3,2,23,-4,4,35,-4,-4,-2
27766,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051161,96,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,48,15.57,16.45,20180423,-3,-3.0,-3.0,184,hu,0.801340034638418,0.534134346103038,0.660501981505945,HU1,HU12,-4,2,3,1,1,1,3,3,3,2,4,7,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,4,1,1,5,4,4,2,3,4,1,2,3,4,3,3,2,2,3,2,2,2,3,2,1,2,0,2,1,3,3,3,3,3,8,3,7,8,1,2,2,3,3,2,3,2,3,3,2,3,3,2,2,3,6,3,3,3,2,-4,34802,7,8,8,8,5,9,10,8,1,10,8,2,2,2,3,3,3,2,2,3,3,0,7,-4,6,1,1,0,1,1,6,1,3,1,4,1,8,8,10,4,1,8,1,2,1,3,2,2,3,2,2,2,4,4,4,1,1941,77,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,6,3,2,3,2,2,1,2,1,4,4,2,75,-4,8,-3,-4,-4,-1
27767,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051162,1,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,48,8.42,9.3,20180423,-3,-3.0,-3.0,184,hu,0.997368358929494,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,1,1,1,1,4,1,4,2,2,8,8,1,1,1,1,0,0,0,1,0,-1,-1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,2,5,1,2,2,4,2,1,3,5,1,3,2,3,-2,-2,1,4,4,3,4,1,3,1,4,2,-1,1,1,4,2,3,3,3,7,8,5,2,1,3,2,-1,2,2,-1,-1,-1,-1,3,3,-1,-1,-1,-1,5,4,3,4,1,-4,-2,5,3,10,6,2,8,10,2,8,10,5,1,1,1,3,1,2,3,2,4,4,0,8,-4,6,2,1,1,-1,-1,3,1,6,2,1,10,1,8,10,5,2,6,1,5,1,2,3,2,-1,3,3,2,3,4,4,2,1993,25,2,1,1,348.0,HU,1,348,HU,1,348,HU,6,1,0,2,7,3,-3,-3,5,3,3,2,1,-3,2,26,-4,5,-3,-4,-4,-2
27768,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051163,1,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,52,11.03,11.55,20180423,-3,-3.0,-3.0,184,hu,1.16304859150322,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,2,1,1,1,3,2,3,1,2,8,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,4,1,2,5,5,2,2,4,4,1,2,2,3,2,2,2,3,2,2,3,3,1,4,3,2,0,3,3,2,3,3,3,3,7,8,7,7,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,7,4,2,4,1,-4,34802,10,5,10,10,1,10,10,1,1,10,6,1,1,1,3,2,4,3,1,3,3,0,8,-4,7,2,1,0,-1,-1,5,1,3,1,1,5,3,5,5,5,5,5,1,5,1,2,2,2,2,1,1,1,2,3,4,2,1967,51,4,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,2,4,2,4,2,3,2,3,2,1,1,1,32,-4,6,73,-4,-4,7
27769,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051164,81,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,59,16.06,17.05,20180424,-3,-3.0,-3.0,184,hu,0.537213435541685,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,1,1,1,1,3,2,3,2,2,7,6,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,5,3,3,5,5,3,4,5,5,1,1,1,2,2,2,3,4,4,4,4,3,1,2,4,3,1,2,3,2,2,3,2,3,3,8,5,2,1,3,2,4,2,2,4,4,2,2,-1,-1,-1,2,4,2,1,4,1,4,1,-4,34805,7,1,10,7,3,5,10,3,1,10,2,1,1,1,4,1,2,4,2,1,-1,2,8,-4,7,1,1,1,0,0,7,1,2,1,1,2,1,6,5,6,1,5,1,1,1,2,3,2,2,1,2,2,3,4,4,2,1959,59,5,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,2,7,3,3,2,2,1,1,1,1,1,1,23,-4,8,71,-4,-4,6
27770,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051165,78,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,79,7.37,8.56,20180424,-3,-3.0,-3.0,184,hu,1.34173469052511,0.534134346103038,0.660501981505945,HU3,HU32,-4,1,1,1,3,2,4,1,3,2,3,7,10,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,3,3,1,1,-1,2,3,1,2,1,1,2,2,3,2,-1,2,2,3,2,3,4,3,1,4,2,1,-2,-2,4,-2,-2,-2,-2,-2,3,-2,1,10,-1,2,3,3,3,3,3,3,3,3,-1,3,3,3,-1,-2,-1,-1,-1,-1,-4,-2,8,0,10,5,0,10,10,10,10,-2,-2,2,2,2,4,3,4,3,1,4,4,0,8,-4,7,2,0,0,0,0,5,1,1,1,1,1,5,5,5,5,1,5,1,1,1,1,1,1,1,2,2,1,-2,-2,-2,1,1958,60,5,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,4,2,4,2,3,2,2,1,2,1,3,1,-3,61,-4,9,34,-4,-4,3
27771,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051166,42,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,74,12.44,13.58,20180424,-3,-3.0,-3.0,184,hu,0.535938719578338,0.534134346103038,0.660501981505945,HU3,HU33,-4,4,2,1,2,2,2,2,2,1,3,10,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,4,1,2,3,2,2,2,2,2,1,1,1,2,2,3,1,3,3,2,3,1,2,4,1,2,1,1,3,2,3,3,3,3,2,3,9,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,1,-4,-1,7,2,10,6,1,8,10,3,7,10,5,1,1,3,4,2,4,3,2,3,3,1,-2,-4,5,1,1,-1,-1,-1,10,1,1,1,1,5,1,10,10,10,1,1,1,1,1,1,-1,2,3,1,2,1,1,3,3,2,1944,74,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,0,2,3,2,3,2,-1,-1,-1,-1,4,4,1,93,-4,5,93,-4,-4,-2
27772,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051167,38,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,50,16.42,17.32,20180424,-3,-3.0,-3.0,184,hu,0.75645039682118,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,1,1,1,1,2,1,2,2,3,9,10,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,3,3,1,1,3,3,3,1,2,3,1,2,2,2,2,3,4,2,4,4,3,2,1,3,1,1,0,3,1,2,2,3,1,2,9,7,4,7,1,1,1,3,4,1,2,1,4,4,1,3,4,1,1,4,10,4,2,4,1,-4,34802,6,4,10,7,2,6,10,4,2,10,10,1,1,1,4,3,4,3,1,3,4,1,4,-4,2,1,1,1,1,1,8,1,6,3,3,8,3,10,10,3,2,5,1,10,1,1,1,1,3,1,1,1,1,2,3,2,1964,54,4,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,2,3,2,6,3,3,2,3,2,1,3,2,24,-4,5,92,-4,-4,-2
27773,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051168,38,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,51,15.24,16.15,20180424,-3,-3.0,-3.0,184,hu,0.587424520085089,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,1,1,2,3,2,2,2,3,5,3,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,1,1,5,4,3,1,3,3,1,1,2,3,1,2,4,1,2,3,1,2,4,1,3,1,0,3,1,2,3,3,3,3,-1,1,7,10,2,3,2,2,3,1,4,3,2,2,4,4,3,3,2,2,2,4,4,4,1,-4,34801,10,1,10,10,1,5,7,10,4,8,6,1,1,2,4,1,2,3,2,2,4,1,7,-4,2,1,1,1,1,1,8,1,4,1,1,1,1,4,8,8,4,3,1,8,1,2,2,2,3,1,2,2,3,3,3,1,1943,75,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,2,3,2,3,2,3,2,3,2,4,4,1,71,-4,7,32,-4,-4,3
27774,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051169,63,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,49,14.03,14.52,20180424,-3,-3.0,-3.0,184,hu,0.55069819435976,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,1,1,2,2,4,1,2,1,2,6,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,1,2,-1,2,1,1,1,3,1,2,2,3,2,2,2,3,4,1,4,1,3,2,1,2,0,3,3,4,2,3,2,3,5,10,10,10,1,4,4,2,4,4,4,4,2,2,4,4,2,3,3,3,5,4,1,4,1,-4,-2,10,1,10,10,1,10,10,1,10,10,5,1,1,-1,-1,1,-1,2,1,4,4,1,6,-4,1,1,1,1,1,1,8,1,1,1,1,10,7,10,10,10,1,10,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1967,51,4,3,1,348.0,HU,1,348,HU,1,348,HU,3,1,1,2,7,3,-3,-3,3,2,6,3,1,-3,1,23,-4,1,-3,-4,-4,5
27775,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348051170,63,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,68,15.08,16.16,20180424,-3,-3.0,-3.0,184,hu,0.497080866237533,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,1,1,2,3,4,2,2,2,2,8,7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,2,5,5,5,5,1,1,1,1,2,2,3,2,2,4,4,4,2,4,3,1,4,3,2,0,3,1,3,2,3,3,3,10,7,5,1,1,3,4,3,3,2,3,2,2,2,3,4,3,3,4,2,5,3,1,3,1,-4,34804,7,6,5,4,0,10,10,1,1,10,6,1,1,4,4,1,3,4,2,3,3,1,7,-4,4,1,1,1,1,1,9,1,1,1,1,5,1,10,10,8,1,5,1,10,1,1,4,2,2,2,2,2,1,4,4,2,1952,66,6,3,1,348.0,HU,1,348,HU,1,348,HU,5,1,2,1,3,2,-3,-3,2,1,2,1,1,-3,2,11,-4,9,-3,-4,-4,-2
